beerId,name,pubId,beerCategory,beerStyle,alcool
5271,Long's Peak Raspberry Wheat,509,11,121,4.2
5272,Stinger Wild Honey Wheat,509,11,116,6
5273,Estes Park Porter,509,2,25,4.6
5274,Estes Park Gold,509,3,37,4.2
5275,Samson Stout,509,3,42,5
5276,Trail Ridge Red,509,3,33,4.5
5277,Border Gold Oranic Ale,260,3,37,6
5278,Flying Mouflan,1286,3,35,9.3
5279,Live Oak Hefeweizen,797,4,50,0
5280,Live Oak Pilz,797,7,77,0
5281,Live Oak Pale Ale,797,3,26,0
5282,Oaktoberfest,797,7,84,0
5283,Liberation Ale,797,3,31,6
5284,Sexual Chocolate,543,3,43,10
5285,Bell's Batch 9000,100,3,30,12.5
5286,Uberhoppy Imperial IPA,1320,3,32,10.5
5287,Black Cat Stout,1320,3,42,6
5288,Hitman Gold,1320,3,26,5.5
5289,Valley Brewing London Tavern Ale,1320,1,10,4.4
5290,Indian Red Ale,1320,3,33,6.5
5291,Cobra-Hood IPA,1320,3,32,7.3
5292,Valley Brew Pale Wheat,1320,11,116,4
5293,Ports Pale Ale,1320,3,26,4.3
5294,Valley Brewing Apricot Ale,1320,11,121,4
5295,Valley Berry Wheat,1320,11,121,4
5296,Fat City Ale,1320,3,37,4.5
5297,Thunder Hole Ale,72,3,38,4.8
5298,Double Wide I.P.A.,161,3,32,8.5
5299,Single-Wide I.P.A.,161,3,31,5.7
5300,Boulevard Irish Ale,161,2,22,5.8
5301,Boulevard Maibock,161,7,91,5.95
5302,Bouldevard Z탁�N,161,5,67,4.4
5303,Bob's '47 Oktoberfest,161,7,84,5.8
5304,Hoppe Imperial Extra Pale Ale,1173,3,32,8
5305,Gemini Imperial Blended Ale,1173,3,32,10.5
5306,Victorian IPA,1166,3,31,6.2
5307,Burning Bird Pale Ale,1166,3,26,4.8
5308,Lionshead,792,7,77,4.5
5309,Lionshead Light,792,8,96,0
5310,Dubble Fantasy,1100,5,72,5
5311,Flensburger Pilsner,534,7,77,4.8
5312,Dundee Pale Bock Lager,656,7,91,6.25
5313,Dundee Porter,656,2,25,6.5
5314,Dundee Wheat Beer,656,11,116,4.2
5315,Dundee Pale Ale,656,3,26,5.3
5316,Dundee India Pale Ale,656,3,31,6.3
5317,Dundee Festive Ale,656,11,141,6.2
5318,Dynamo Copper Lager,851,-1,-1,5.6
5319,Flywheel Bright Lager,851,8,95,5
5320,CD-Pils,451,7,77,4.9
5321,Saint Arnold Amber Ale,1091,3,33,5.5
5322,Elissa IPA,1091,3,31,6.6
5323,Saint Arnold Spring Bock,1091,7,90,6.4
5324,Jasparilla,692,1,13,9
5325,Jever Pilsener,714,7,77,4.9
5326,Wernesgr퀌_ner Pils Legende,1350,7,77,4.9
5327,Fauerbach Amber Lager,514,-1,-1,4.5
5328,Gran Met,1330,5,65,10.5
5329,White Magick of the Sun,1330,11,116,6.75
5330,Voodoo Love Child,1330,5,61,10.5
5331,Black Magick,1330,3,43,15
5332,4 Seasons IPA,1330,3,31,8
5333,Big Black Voodoo Daddy,1330,3,43,12
5334,PILZILLA,1330,-1,-1,6.75
5335,Wynona's Big Brown Ale,1330,3,38,7.3
5336,Fauerbach Export,514,8,95,0
5337,Esser's Best,508,8,95,0
5338,Esser's Cross Plains Special,508,7,77,0
5339,Hannen Alt,628,4,57,0
5340,Capital Bavarian Lager,338,-1,-1,0
5341,Potbelly Porter,402,2,25,0
5342,Celebration Wheat,402,11,116,0
5343,Lucky 393 Grand Cru,402,5,66,0
5344,Eislin Dubbel,402,5,60,8
5345,Dead Man Walkin' IPA,409,3,31,6.4
5346,Anne Bonny Irish Stout,409,-1,-1,3.9
5347,Capital Island Wheat,338,11,116,0
5348,Capital Rustic Ale,338,3,33,0
5349,Capital Oktoberfest,338,7,84,0
5350,Capital Prairie Gold,338,5,72,0
5351,Capital U.S. Pale Ale,338,3,26,0
5352,American Brown Ale,1250,3,38,6.5
5353,McGilligans IPA,1250,3,31,6.25
5354,Paris-Roubaix Pale Ale,1250,3,26,5.25
5355,The Livery Dunkel Weizen,1250,11,116,5.25
5356,Double Paw,1250,3,32,8.5
5357,Ginger Tom,474,11,126,4
5358,Yorkshire Brown,1250,-1,-1,5
5360,Hoppy Chick,1250,1,2,5.75
5361,Cousin Jax,1250,3,32,9
5362,Bourbon Barrel Aged Cousin Jax,1250,3,32,0
5363,The Livery Hefe Weizen,1250,4,50,5
5364,Thoms Special Ale,1250,3,33,6.25
5365,Old Cedar,1250,-1,-1,7
5366,Laughing Dragon,1250,3,33,6.25
5367,Herb Superb,1250,1,2,6
5368,Bluejackets Best,1250,1,2,6.25
5369,The Livery Kilt Tilter,1250,1,15,9
5370,Maillot Jaune,1250,5,74,5.5
5371,555 IPA,1250,3,31,6.25
5372,Verchuosity,1250,5,66,12
5373,Imperial Czech Premium Lager,753,8,95,0
5374,Sierra Nevada Kellerweis,1142,4,50,0
5375,Local 2,259,5,66,8.7
5376,Barrel Aged Synapse ESB,1250,1,5,6
5377,Hopfen Weisse,1023,4,50,8.2
5378,South County American Ale,1168,3,33,6.33
5379,South County Munich Dunkel Lager,1168,-1,-1,0
5380,Brigantine Smoked Porter,1168,2,25,8.54
5381,Planet Bean Coffee Stout,1182,-1,-1,7
5382,Big Swell IPA,836,3,31,6.2
5383,Maui Coconut Porter,836,2,25,5.7
5384,Bikini Blonde Lager,836,-1,-1,3.8
5385,Budweiser Budvar (Czechvar),245,7,77,5
5386,Round Barn Amber Ale,1253,3,33,0
5387,Round Barn Cocoa Stout,1253,1,20,0
5388,Round Barn K퀌_lsch Style,1253,-1,-1,0
5389,Round Barn Summer Wheat,1253,11,116,0
5390,Round Barn Winter Wheat,1253,-1,-1,0
5391,75 Minute IPA,459,3,31,7.5
5392,Six Rivers IPA,1148,3,31,7.2
5393,King's Peak Porter,1304,2,25,4
5394,3 Monts,177,-1,-1,8.5
5395,Back Road Ale,63,3,26,5
5396,Belle Gunness Stout,63,3,42,5
5397,Back Road American Pale Ale,63,3,26,5
5398,Midwest IPA,63,3,31,7.2
5399,Millennium Lager,63,7,77,5
5400,Maple City Gold,63,7,84,7.2
5401,LaConner Pilsener,763,7,77,0
5897,Estrella Levante Clasica,1087,9,106,4.8
5403,Goose Island Imperial IPA,585,3,32,9
5404,Goose Island Midway IPA,585,3,31,6.8
5405,Night Stalker,585,3,43,11.5
5406,Crooked Tree IPA,426,3,31,6
5407,El Toro Negro Oatmeal Stout,487,1,21,0
5408,Tumbleweed IPA,783,3,31,5.7
5409,Behemoth Barley Wine,1260,3,35,10.5
5410,Broodoo,1260,3,31,5.5
5411,Alpha Klaus Xmas Porter,1260,2,25,7.5
5412,Munsterfest,1260,7,84,0
5413,Drunk Monk Hefeweizen,1260,4,50,4.8
5414,Timmermans  Faro,1266,-1,-1,0
5415,Timmermans Forest Fruit,1266,5,70,0
5416,Timmermans Framboise,1266,5,70,0
5417,Timmermans P퀌�che,1266,5,70,0
5418,Timmermans Gueuze,1266,-1,-1,0
5419,Timmermans lambicus Blanche,1266,-1,-1,0
5420,Timmermans Kriek,1266,5,70,0
5421,Martin's Pale Ale,722,1,1,5.8
5422,Descent Imperial Abbey Ale,858,5,72,8.3
5423,Anchor Witbier with Brettanomyces,858,5,67,6.25
5424,Pugsley's Signature Series XXXX IPA,1136,3,32,9.25
5425,Harpoon Winter Warmer,634,11,126,5.9
5426,Imperial Mokah Blended Stout,1173,-1,-1,11
5427,Firestole Pale 31,524,3,26,4.6
5428,Union Jack India Pale Ale,524,3,31,7.5
5429,Great Divide Belgica,604,5,72,7.2
5430,Great Divide Dunkel Weiss,604,-1,-1,6.4
5431,Great Divide Saison,604,5,74,7.3
5432,Restoration Pale Ale,10,3,26,5
5433,Atomic Raygun Imperial Red,1182,3,33,8.3
5434,Head Trip,304,5,72,10.5
5435,Flashback Anniversary Ale,160,3,38,6.8
5436,Cerise,549,11,121,6.5
5437,Double Trouble Imperial IPA,549,3,32,9.4
5438,Orlando Blonde Ale,954,3,26,0
5439,Steel Toe Stout,1150,1,20,5.4
5440,Moosehead Lager,886,8,95,5
5441,Mojo Risin' Double IPA,160,3,32,10
5442,Duck-Rabbit Amber Ale,469,3,33,5.5
5443,Duck-Rabbit Brown Ale,469,3,38,5.6
5444,Duck-Rabbit Porter,469,2,25,5.7
5445,Duck-Rabbit Milk Stout,469,1,20,5.7
5446,Back Burner Imperial Barley Wine Style Ale,1173,3,35,10
5447,퀁�ber Sun Imperial Summer Wheat Ale,1173,11,116,8
5448,422 Pale Wheat Ale,1173,11,116,5
5449,Holy Mackerel Special Golden Ale,587,5,65,8.5
5450,Holy Mackerel Mack In Black,587,3,30,8
5451,Huckleberry Ale,391,11,121,3.5
5452,Sea Dog Raspberry Wheat Ale,1125,11,116,4.5
5453,Wacko,812,11,121,4.5
5454,Black Ops,259,3,43,11
5455,Fuller's ESB,563,1,5,4.5
5456,Schlafly Oktoberfest,1092,7,84,5.1
5457,Standing Stone Lager,1193,8,95,0
5458,Standing Stone India Pale Ale,1193,3,31,0
5459,Standing Stone Double India Pale Ale,1193,3,32,0
5460,Standing Stone Amber Ale,1193,3,33,0
5461,Standing Stone Hefeweizen,1193,4,50,0
5462,Standing Stone Saison,1193,5,74,0
5463,Standing Stone Nitro Stout,1193,3,42,0
5464,Bhagwan's Best IPA,123,3,31,5
5465,Summer Blonde,1058,3,37,4
5466,River Horse Lager,1058,8,95,5
5467,Hop Hazard,1058,3,26,5.5
5468,Belgian Freeze Winter Ale,1058,3,29,8
5469,Tripel Horse,1058,5,61,10
5470,River Horse Special Ale,1058,1,5,4.5
5471,Orchard White,1246,5,67,5.7
5472,Black Orchard,1246,-1,-1,5.7
5473,Saison Rue,1246,5,74,8.5
5474,Saison De Lente,1246,5,74,6.5
5475,Trade Winds Tripel,1246,5,61,8
5476,Autumn Maple,1246,11,123,10
5477,Partridge In A Pear Tree,1246,5,62,12
5478,Scratch #19 2009 Imperial Double Expresso Oatmeal Stout,1286,1,21,9.5
5479,Newport Storm Hurricane Amber Ale,405,3,33,5.2
5480,Meantime Coffee,844,2,25,6
5481,Baltika #5,999,8,95,5.3
5482,Baltika #8,999,11,116,5
5483,Baltika #9,999,8,95,8
5484,Ruben & The Jets,765,3,30,8.6
5485,Old Faithful Ale,594,3,26,0
5486,Cottonwood Endo India Pale Ale,349,3,31,5.9
5487,Olde Buzzard Lager,325,8,95,5
5488,Second Street IPA,1127,3,31,6
5489,South Hampton IPA,1170,3,31,6.2
5490,Bittersweet Lenny R.I.P.A.,1137,3,32,10
5491,Holyoke Dam Ale,970,3,26,0
5492,Sky High Rye,47,3,26,0
5493,Genesis,1137,3,26,0
5494,Double White,1170,11,116,6.6
5495,Big Dick's Olde Ale,47,1,13,8.2
5496,Hopnoxxxious,1336,3,32,7.45
5497,Bistro Blonde,1336,3,37,4.2
5498,Jacobsen Dark Lager,344,-1,-1,5.8
5499,State Street Oatmeal Stout,1336,1,21,6.1
5500,Bee Sting Honey Rye Ale,1336,11,119,6.5
5501,Amber Waves,1336,3,33,4.85
5502,Padawan Pale Ale,1336,3,26,5
5503,Pearl Street Porter,1297,2,25,0
5504,Big Shot Espresso Stout,1297,-1,-1,0
5505,Tailgate Amber Wave,1232,3,33,6.2
5506,Tailgate Brown Ale,1232,3,38,5.9
5507,Tailgate IPA,1232,3,31,6.5
5508,Tailgate Sweet Stout,1232,1,20,6.6
5509,Tailgate Light,1232,8,96,4.7
5510,Tailgate Hefeweizen,1232,4,50,5
5511,Vintage Ale 2008,563,1,13,8.5
5512,Tribute Premium Cornish Ale,1186,1,3,4.2
5513,Proper Job,1186,1,2,5.5
5514,HSD Hicks Special Draught,1186,1,3,5
5515,Haywards 5000,1089,8,95,7.5
5516,Peroni Nastro Azzurro,1089,8,95,5.1
5518,Haywards Black,1089,8,95,8
5519,Foster's Lager Beer,1089,8,95,4.9
5521,Indus Pride,1089,-1,-1,4.8
5522,Royal Challenge,1089,8,95,5
5523,Knock Out,1089,8,95,8
5524,Haywards 2000,1089,8,95,7.5
5525,Old Oak Amber Ale,351,3,33,0
5526,Lightner Creek Lager,351,8,95,0
5527,Iron Horse Oatmeal Stout,351,1,21,0
5528,Colorado Trail Nut Brown Ale,351,3,38,0
5529,Exodus Porter,1224,2,25,0
5530,Sante Fe Pale Ale,1108,3,26,5.5
5531,Santa Fe Wheat,1108,11,116,5.25
5532,Santa Fe Nut Brown,1108,3,38,5.2
5533,State Pen Porter,1108,2,25,6.4
5534,Santa Fe Stout,1108,-1,-1,5
5535,Chicken Killer Barley Wine,1108,3,35,10
5536,Fiesta IPA,1108,3,31,6.3
5537,Freestyle Pilsner,1108,7,77,5.5
5538,Viszolay Belgian,1108,5,60,7.5
5539,Stiegl Goldbr퀌_u,1202,7,84,4.9
5540,Weizengold Dunkel,1202,-1,-1,0
5541,Stiegl Leicht,1202,8,96,3.3
5542,Paracelsus Zwickl,1202,-1,-1,5
5543,Ottakringer Helles,958,-1,-1,5.1
5544,Guinness 250th Anniversary Stout,49,3,42,5
5545,Fahrwasser Fairway Pilsner,858,7,77,5.2
5546,Cafe Amsterdam's 10th Anniversary Gruit,858,11,121,12
5547,Wasatch 1st Amendment Lager,1318,8,95,4
5548,Speight's Gold Medal Ale,911,1,1,4
5549,Old Slugger Pale Ale,398,3,26,5.5
5550,Nine Men Ale,398,3,37,4.3
5551,Benchwarmer Porter,398,2,25,6.4
5552,Strike Out Stout,398,3,42,4.6
5553,Backyard India Pale Ale,398,1,2,6.1
5554,Pride of Milford Special Ale,398,-1,-1,7.7
5555,Apocalypse Cow,1260,3,32,10
5556,Green Monsta Ale,1332,3,30,7.3
5557,Mokah Imperial Blended Stout,1173,3,43,11
5558,Sculpin India Pale Ale,68,3,31,7
5559,Bitter Woman in the Rye,1301,11,119,0
5560,Glockenspiel,605,4,55,8
5561,Doryman's Dark Ale,974,3,38,5.8
5562,Black Toad Dark Ale,585,2,25,0
5563,Hansa Pils,460,7,77,4.8
5564,Mississippi Mud Black & Tan,874,-1,-1,5
5565,Satsuma Harvest Wit,10,5,67,5.1
5566,Miller Genuine Draft 64,863,8,96,2.8
5567,Flo IPA,1282,3,31,0
5568,Sunna Wit,1282,5,67,0
5569,Red Rocket Ale,94,3,33,6.8
5570,Scratch #20 2009 Apollo Imperial Ale,1286,3,32,7
5571,Brooklyn Summer Ale,259,3,37,0
5572,Aviator Red,539,3,33,5.25
5573,Barnstormer Pale Ale,539,3,26,4.8
5574,Buffalo Lager,539,8,95,4.8
5575,Bird of Prey IPA,539,1,2,8.26
5576,Blizzard Bock,539,7,90,6.1
5577,Sky Pilot Scotch Ale,539,1,15,6.5
5578,Mt. Takhoma Blonde Ale,633,3,37,3.8
5579,Pinnacle Peak Pale Ale,633,3,26,4.2
5580,Brown's Point ESB,633,1,5,5.6
5581,Puget Brown Porter,633,2,25,5.6
5582,Bonaventure Pale Ale,150,3,26,5.5
5583,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,673,3,43,9.4
5584,The Oracle DIPA,100,3,32,0
5585,Goofy Foot Summer Wheat,1182,11,116,4.8
5586,Winter Welcome 2008-2009,1099,11,141,6
5587,Old Abominable Barley Wine,1211,-1,-1,9
5588,Heavy Seas Prosit! Imperial Oktoberfest Lager,385,7,84,9
5589,Heavy Seas The Great Pumpkin Imperial Pumpkin Ale,385,11,123,8.5
5590,Hooker Oktoberfest,1258,7,84,5.8
5591,Terrapin Rye Pale Ale,1243,3,26,5.5
5592,India Style Brown Ale,1243,3,38,6
5593,SunRay Wheat Beer,1243,11,116,4.7
5594,Terrapin Golden Ale,1243,11,113,5
5595,13th Anniversary Ale,1204,3,30,9.5
5596,Manzanita Red,1015,2,22,0
5597,Pine Tar Stout,1015,3,42,0
5598,Willow Wheat,1015,11,116,0
5599,Lodgepole Light,1015,11,113,0
5600,Prescott Pale Ale,1015,3,26,0
5601,Ponderosa IPA,1015,3,31,0
5602,Petrified Porter,1015,2,25,0
5603,Liquid Amber,1015,3,33,0
5604,Peroni,1089,8,95,5.1
5605,Bud Light Golden Wheat,44,5,67,0
5606,Tropical Mango,1184,3,26,4.5
5607,Oak Barrel Stout,940,3,42,5.2
5608,Drie Fonteinen Kriek,3,5,70,5
5609,Elm City Schwarzbier,495,7,86,5.3
5610,Ramstein Winter Wheat,657,7,92,9.5
5611,Creme Brulee Java Stout,756,3,42,5.8
5612,Lake Placid Frostbite Ale,767,3,31,6.8
5613,Shiva IPA,51,3,31,5.3
5614,Roland's ESB,51,1,5,5
5615,Scratch #21 2009 - Artisan Ale,1286,5,72,7.8
5616,Java Head Stout,1286,3,42,7.5
5617,Scratch #22 2009,1286,5,67,5.5
5618,Otter Creek Imperial India Pale Ale,959,3,32,11
5619,N퀌�gne 퀏� Doppelt IPA,923,3,32,8
5620,BJ's Annual Grand Cru,133,5,65,10
5621,Derailed Black Cherry Ale,507,11,121,5
5622,Heavy Seas Big DIPA,385,3,32,10.6
5623,Fairweather IPA,885,3,31,6.1
5624,Bear Tooth Ale,885,3,38,6.2
5625,Wild Country Raspberry Wheat,885,11,121,4.2
5626,Alaskan White Ale,17,5,67,5.3
5627,Andygator,10,7,92,8
5628,Red Chair IPA,441,3,31,6.4
5629,Cattail Peak,658,11,116,4.7
5630,Dark Knight,885,-1,-1,5.4
5631,Urban Wilderness English Pale,1155,1,1,5.1
5632,Karma,62,5,64,5.2
5633,Black Butte XXI,441,2,25,11
5634,Mirror Mirror,441,3,35,11
5635,Obliteration I,858,3,32,8.5
5636,Obliteration II,858,3,32,8.3
5637,Obliteration V,858,3,32,8.2
5638,Black Xantus,686,3,43,10
5639,Scratch #23 2009 Kellar Fest,1286,-1,-1,5.1
5640,Black Stallion Oatmeal Stout,1223,1,21,4.8
5641,Great American's Restaurant Pale Ale,1223,3,26,5.7
5642,50 CAT IPA,1328,3,31,0
5643,Point Of Rocks Pale Ale,1328,3,26,0
5644,Imperial Premium Malt Pilsner,791,-1,-1,8.8
5645,Rock Art IPA,1062,3,31,0
5646,Gouden Carolus Hopsinjoor,284,5,72,8
5647,Black Rye Bock,575,7,90,6.2
5648,Blackened Voodoo,454,8,95,5
5649,Terrapin Midnight Project Depth Charge Espresso Milk Stout,1243,1,20,8
5650,Mythos Hellenic Lager,898,-1,-1,5
5651,Red Brick Double Chocolate Oatmeal Porter,54,2,25,7.7
5652,Georgi-Belgique,882,5,72,6.4
5653,Tarletons Bitters,882,1,3,0
5654,Duck-Rabbit Schwarzbier,469,7,86,5.8
5655,Smuttynose Pumpkin Ale,1160,11,123,5.1
5656,Big Slick American Barleywine Ale,858,3,35,11.9
5657,Otter Creek Russian Imperial Stout,959,3,43,10.6
5658,Big Hop Harvest Ale,476,3,31,7.4
5659,Sublimely Self-Righteous Ale,1204,-1,-1,8.7
5660,Abbaye de Saint-Martin Brune,171,5,66,8
5661,Abbaye de Saint-Martin Triple,171,5,72,9
5662,Brasserie de Brunehaut Bio Bi퀌�re Blanche (Organic),171,5,67,5
5663,Brasserie De Brunehaut Bio Bi퀌�re Blonde (Organic),171,5,72,6.5
5664,Brasserie de Brunehaut Bio Bi퀌�re Ambr퀌�e (Organic),171,3,33,6.5
5665,Abbaye de Saint-Martin Cuv퀌�e de Noel,171,-1,-1,8.5
5666,Mont St. Aubert,171,-1,-1,8
"In 2008 Mont Saint-Aubert took Silver medals in the Belgian-Style Pale Strong Ale category at the Brewers Association World Beer Cup and the Australian International Beer Awards.""",7/22/10 20:00,0,
5667,Abbaye de St Amand,171,5,72,7
5668,Wild Goose Pumpkin Patch,1363,11,123,6
5669,Stone 09.09.09 Vertical Epic Ale,1204,5,66,8.9
5670,Scratch #24 2009 Van de Hoorn,1286,-1,-1,7.8
5671,Rock Art American Red Ale,1062,3,33,4.8
5672,The Vermonster,1062,3,35,10
5673,Toaster Imperial Stout,476,3,43,10
5674,3767 Belgian-style IPA with Brett,858,5,72,8
5675,Cosmic Black Witbier,858,5,67,6.2
5676,Michelob Winter's Bourbon Cask Ale,44,11,141,6
5677,Tournay Black,172,5,66,7.6
5678,Hop Mountain,940,3,26,5.6
5679,Blacksburger Pils,136,7,77,4.7
5680,Big A IPA,1160,3,32,9.6
5681,3rd Anniversary Ale,1009,3,32,10
5682,Trickster Belgian-style Pumpkin Ale,858,11,123,7
5683,Berserker Imperial Stout,858,3,43,12.7
5684,Imperial Russian Stout,1204,3,43,10.5
5685,Howl,812,8,95,4.6
5686,Whitetail Golden Ale,1062,3,37,5
5687,DuganA IPA,62,3,32,8.5
5688,Golf,1352,4,50,5
5689,Old Salt IPA,1035,3,31,5.8
5690,Cascade Razberry Wheat,1035,11,121,4.5
5691,Celtic Copper Ale,1035,3,33,5.2
5692,Ring Tail Pale Ale,1035,3,26,4.2
5693,Bad Billy Blond Bock,1035,7,91,6.2
5694,Cascade Apricot Ale,1035,5,70,9
5695,Cascade Kreik Ale,1035,-1,-1,6.6
5696,Cascade Cuv퀌�e Du Jongleur,1035,-1,-1,8.41
5697,Cascade Sang Royal,1035,-1,-1,8.87
5698,Exit 11 - Hoppy American Wheat,541,11,116,6.2
5699,Cucapa Honey Ale,420,3,33,4.5
5700,Grain Belt,57,8,95,4.6
5701,Scratch #25 2009 Magical Moustache Rye,1286,11,119,6.5
5702,Punk IPA,241,3,31,6
5703,Rip Tide,241,3,43,8
5704,Paradox Speyside,241,3,43,10
5705,The Physics,241,1,5,5
5706,Hop Rocker,241,8,95,5.5
5707,Hardcore IPA,241,3,32,9
5708,Trashy Blonde,241,1,4,4.1
5709,77 Lager,241,7,77,4.9
5710,Dogma,241,11,126,7.8
5711,Tokyo,241,3,43,12
5712,Tokyo*,241,3,43,18.2
5713,Tactical Nuclear Penguin,241,3,43,32
5714,Hopsecutioner,1243,3,31,7.2
5715,Terrapin Coffee Oatmeal Imperial Stout,1243,3,43,8.6
5716,BackDraft Chocolate Porter,976,2,25,0
5717,Tr퀌_egs Splinter Beer Red,1286,3,30,11
5718,Tr퀌_egs Splinter Beer Gold,1286,5,61,12
5719,Ridge Runner Barley Wine,1062,-1,-1,7.5
5720,King Crimson,929,2,22,6
5721,Horizon Red Ale,1220,3,33,5.7
5722,Winter Ale,259,11,141,0
5723,Stateside Saison,1203,5,74,0
5724,Jai Alai IPA,379,3,31,7.5
5725,Maduro Oatmeal Brown Ale,379,3,38,5.5
5726,Marshal Zhukov's Imperial Stout,379,3,43,11
5727,Guava Grove Ale,379,5,74,8
5728,Big Sound Scotch Ale,379,1,15,8.5
5729,Modus Hoperandi,1150,3,31,6.8
5730,JoBoy's IPA,718,3,31,6.5
5731,Manheim Stout,718,3,42,0
5732,JoBoy's Cream Ale,718,11,113,0
5733,Divine Reserve 9,1091,3,43,11
5734,Phoenixx Double ESB,1044,1,5,7.2
5735,(512) Wit,1,5,67,5.2
5736,(512) Pale,1,3,26,5.8
5737,(512) IPA,1,3,31,7
5738,(512) Pecan Porter,1,2,25,6.8
5739,(512) ALT,1,4,57,6
5740,(512) Bruin,1,3,38,7.6
5741,(512) Whiskey Barrel Aged Double Pecan Porter,1,2,25,8.2
5742,2xIPA,1173,3,32,0
5743,Samuel Adams Noble Pils,157,7,77,5.2
5744,Scratch #27 2010 Cocaoabunga,1286,3,42,6.7
5745,Captin Lawrence Pale Ale,341,3,26,5.6
5746,Captain Lawrence Xtra Gold,341,5,61,10
5747,Captin Lawrence Liquid Gold,341,5,64,6
5748,Captin Lawrence Smoked Porter,341,2,25,6.4
5749,Captain's Reserve Imperial IPA,341,3,32,9
5750,Sun Block - Belgian Style Witte,341,5,67,0
5751,Brown Bird Brown Ale,341,3,38,4.8
5752,Nor' Easter,341,5,66,12
5753,Golden Delicious,341,5,61,0
5754,LeBleu,705,-1,-1,5
5755,Canadian Breakfast Stout,549,3,43,9.4
5756,Raging Bitch Belgian IPA,540,5,72,8.3
5757,Lilja's Hop Nest Monster,1103,3,31,0
5758,Mayhem Belgian-style Double IPA,858,5,72,8.2
5759,RUMBAH Double Rum Bock,858,7,92,10
5760,Bathtub Gin Gruit Ale,858,11,126,8
5761,Farmer's Tan Imperial Pale Lager,1173,8,95,9
5762,Weyerbacher India,1352,3,31,7.2
5763,Scumptious Spring Lager (Vinyl),812,-1,-1,0
5764,Squall IPA,459,3,32,9
5765,Glacier Harvest '09 Wet Hop (100 Barrel Series #28),634,3,26,6.7
5766,Michelob Irish Red,44,2,22,0
5767,Lucky 13 Mondo Large Red Ale,765,3,33,8.3
5768,Buried Hatchet Stout,1172,3,42,8.25
5769,Vigneronne,202,5,70,5
5770,Exit 16 - Wild Rice Double IPA,541,3,32,8.2
5771,Maximus,765,3,31,7.5
5772,Plead the 5th Imperial Stout,426,3,43,12
5773,Southern Pecan,776,-1,-1,4.25
5774,Unfiltered Double Simcoe IPA,1352,3,32,9
5775,Supplication,1086,-1,-1,7
5776,Arctic Panzer Wolf,1260,3,32,9
5777,Free Loader Double Red IPA,858,3,32,0
5778,D.O.R.I.S. the Destroyer Double Imperial Stout,673,3,43,10.5
5779,Hop Dam Triple IPA,673,3,32,10
5780,Frosted Frog Christmas Ale,673,11,141,8.6
5781,Fresh Frog Raw Hop Imperial Pale Ale,673,3,26,7.8
5782,Frog's Hollow Double Pumpkin Ale,673,11,123,8.4
5783,Outta Kilter Wee-Heavy Scotch Red Ale,673,1,15,8.2
5784,Barrel-Aged B.O.R.I.S. Imperial Stout,673,3,43,9.4
5785,Hop Master's Abbey Belgian-style Double IPA,673,5,72,8.5
5786,Mean Manalishi Double I.P.A.,673,3,32,8.2
5787,Hoppin' To Heaven IPA,673,3,31,6.8
5788,Silk Porter,673,2,25,6.2
5789,Bodacious Black and Tan,673,-1,-1,7.8
5790,Gulden Fraug Belgian Ale,673,5,65,10.5
5791,Wild Frog Wheat,673,4,50,6
5792,Smashing Berry Ale,673,11,121,4.3
5793,Smashing Berry Dark,673,11,121,0
5794,Blackout Stout,605,3,43,9
5795,Apex,94,3,32,7.5
5796,Old Salty,645,-1,-1,0
5797,Paradise Porter,444,2,25,4.99
5798,Iron Thistle,1038,1,15,8
5799,Tres Blueberry Stout,426,3,42,4.5
5800,Fore Smoked Stout,426,3,42,0
5801,One Oatmeal Stout,426,1,21,0
5802,Too Cream Stout,426,1,20,0
5803,Three Guy Off The Scale Barley Wine,426,3,35,15
5804,Duet,29,3,31,7
5805,Nelson,29,3,31,7
5806,Secession Black India Pale Ale (CDA),678,-1,-1,6.5
5807,Humidor Series Jai Alai Cedar Aged India Pale Ale,379,3,31,7.5
5808,Marble India Pale Ale,825,3,31,6.2
5809,Mongo Double IPA,1009,3,32,8.5
5810,Hopportunity Knocks Ale,328,3,31,6.8
5811,Legbiter Ale,1213,1,1,4.7
5812,St. Patrick's Best,1213,1,3,4.2
5813,Barelegs Brew,1213,1,1,4.5
5814,St. Patrick's Gold,1213,11,116,4.8
5815,St Patrick's Ale,1213,1,1,6
5816,Manheim Red,718,3,33,5.25
5817,Bourbon County Brand Coffee Stout,585,3,43,13
5818,The Angel's Share - Bourbon Barrel Aged,1251,3,30,12.5
5819,Weyerbacher Juliet,1352,4,57,8.5
5820,2x4 India Pale Ale,87,3,32,7
5821,Brewhouse Coffee Stout,358,-1,-1,0
5822,Dundee K퀌_lsch-Style Ale,656,-1,-1,5.68
5823,Dundee Stout,656,3,42,5.8
5824,Simcoe Single Hop IPA,859,3,31,6.9
5825,Kryptonite Imperial IPA,700,3,32,9
5826,Pine Belt Pale Ale,1172,3,26,6.3
5827,Batch 666,45,11,141,7.7
5828,471 IPA,236,3,32,9.2
5829,IPA Series (Simcoe),45,3,31,0
5830,IPA Series (Zeus),45,3,31,0
5831,IPA Series (Horizon),45,3,31,0
5832,Nit Wit,133,5,67,4.7
5833,Scratch Beer 31 - 2010 Citra Of Brotherly Love IPA,1286,3,31,7.4
